LOT_ID,JOIN_ID,WAFER_NO,STEP_DESC,EQP_ID,CHAMBER,MEAS_TIME,THICKNESS,CD,TEMP,PRESSURE,PARTICLE_CNT,SIZE_Y,IS_DEFECT,OPER_ID
L26119,L26119,25,PHOTO,PHO01,B,2026-03-06 18:41:30,88.246,31.711,233.92,11.645,6,1.287,FALSE,E747262
L26028,L26028,21,ETCH,ETC01,A,2026-03-06 18:41:41,142.744,32.414,234.95,12.987,4,1.644,FALSE,E239550
L26028,L26028,22,ETCH,ETC01,A,2026-03-06 18:43:24,142.629,31.45,233.75,12.216,4,1.233,FALSE,E180226
L26028,L26028,23,ETCH,ETC01,A,2026-03-06 18:45:06,140.091,32.5,234.86,11.87,6,1.381,FALSE,E304267
L26028,L26028,24,ETCH,ETC01,A,2026-03-06 18:46:48,139.151,32.275,235.0,12.39,4,1.2,FALSE,E221056
L26028,L26028,25,ETCH,ETC01,A,2026-03-06 18:48:30,141.529,31.624,233.05,12.553,8,0.993,FALSE,E386937
L26119,L26119,7,PHOTO,PHO01,B,2026-03-06 18:55:54,86.51187324602559,32.255,237.14,12.578,6,1.482,FALSE,E391866
L26052,L26052,1,PC,PC01,C,2026-03-06 18:56:42,516.397,31.606,235.23,12.197,3,1.151,FALSE,E640568
L26052,L26052,2,PC,PC01,C,2026-03-06 18:58:24,520.913,31.349,229.68,11.267,5,1.117,FALSE,E645401
L26052,L26052,3,PC,PC01,C,2026-03-06 19:00:06,518.807,32.787,236.09,12.083,2,0.886,FALSE,E377677
L26052,L26052,4,PC,PC01,C,2026-03-06 19:01:48,525.629,32.893,236.94,11.77,5,1.128,FALSE,E825256
L26052,L26052,5,PC,PC01,C,2026-03-06 19:03:30,508.22,32.143,230.82,12.627,6,1.431,FALSE,E661317
L26052,L26052,6,PC,PC01,C,2026-03-06 19:05:12,523.801,31.76,233.72,12.658,3,1.34,FALSE,E368045
L26052,L26052,7,PC,PC01,C,2026-03-06 19:06:54,514.806,31.932,236.53,12.045,4,1.802,FALSE,E723388
L26052,L26052,8,PC,PC01,C,2026-03-06 19:08:36,512.043,31.785,243.37,11.967,4,0.557,REAL,E862701
L26052,L26052,9,PC,PC01,C,2026-03-06 19:10:17,513.932,32.2,236.46,11.916,5,1.777,FALSE,E990760
L26052,L26052,10,PC,PC01,C,2026-03-06 19:12:00,514.774,31.505,238.97,11.813,3,0.89,FALSE,E542767
L26052,L26052,11,PC,PC01,C,2026-03-06 19:13:42,513.015,31.918,232.12,12.034,1,0.943,FALSE,E110433
L26052,L26052,12,PC,PC01,C,2026-03-06 19:15:24,513.787,31.943,235.32,11.513,4,0.937,FALSE,E229973
L26052,L26052,13,PC,PC01,C,2026-03-06 19:17:05,,32.375,236.98,12.447,7,1.019,FALSE,E762986
L26052,L26052,14,PC,PC01,C,2026-03-06 19:18:48,516.732,32.114,239.09,11.717,4,1.465,FALSE,E706289
L26052,L26052,15,PC,PC01,C,2026-03-06 19:20:30,515.71,31.833,234.7,12.134,5,0.998,FALSE,E782105
L26119,L26119,22,PHOTO,PHO01,B,2026-03-06 19:21:24,88.2835100607235,32.059,238.42,11.842,1,1.268,FALSE,E196404
L26052,L26052,16,PC,PC01,C,2026-03-06 19:22:12,517.086,30.743,227.8,12.103,5,1.141,FALSE,E272193
L26052,L26052,17,PC,PC01,C,2026-03-06 19:23:54,519.615,32.34,239.28,11.795,4,1.702,FALSE,E785576
L26052,L26052,18,PC,PC01,C,2026-03-06 19:25:35,526.718,32.654,240.73,11.899,7,1.33,FALSE,E286587
L26052,L26052,19,PC,PC01,C,2026-03-06 19:27:17,516.163,32.608,236.51,11.938,4,1.311,REAL,E798578
L26093,L26093,1,CBCMP,CMP02,B,2026-03-06 19:27:42,975.683,33.682,234.29,11.928,3,1.37,FALSE,E394564
L26052,L26052,20,PC,PC01,C,2026-03-06 19:29:00,513.868,31.78,234.89,12.317,3,1.439,REAL,E296003
L26093,L26093,2,CBCMP,CMP02,B,2026-03-06 19:29:24,975.21,33.297,238.84,12.378,1,1.408,FALSE,E600011
L26052,L26052,21,PC,PC01,C,2026-03-06 19:30:41,518.729,32.219,232.21,11.749,1,0.888,FALSE,E525327
L26093,L26093,3,CBCMP,CMP02,B,2026-03-06 19:31:06,982.709,33.247,235.73,12.3,3,1.339,FALSE,E578729
L26069,L26069,1,CBCMP,CMP01,C,2026-03-06 19:31:42,995.155,32.671,237.23,12.43,3,0.913,FALSE,E731385
L26052,L26052,22,PC,PC01,C,2026-03-06 19:32:24,513.771,32.391,239.1,12.192,5,1.716,FALSE,E979162
L26093,L26093,4,CBCMP,CMP02,B,2026-03-06 19:32:48,999.088,33.112,233.55,11.471,4,0.828,FALSE,E182430
L26069,L26069,2,CBCMP,CMP01,C,2026-03-06 19:33:24,,32.505,233.0,12.502,3,1.6,FALSE,E385338
L26052,L26052,23,PC,PC01,C,2026-03-06 19:34:06,520.564,31.767,240.29,11.587,5,1.654,FALSE,E481385
L26093,L26093,5,CBCMP,CMP02,B,2026-03-06 19:34:30,989.018,33.134,234.32,12.082,5,,REAL,E601894
L26069,L26069,3,CBCMP,CMP01,C,2026-03-06 19:35:06,988.611,31.989,237.52,11.338,5,0.904,REAL,E576336
L26052,L26052,24,PC,PC01,C,2026-03-06 19:35:48,512.208,31.271,232.28,11.689,5,1.491,FALSE,E819843
L26093,L26093,6,CBCMP,CMP02,B,2026-03-06 19:36:12,981.103,33.055,237.53,12.796,6,0.769,FALSE,E596254
L26069,L26069,4,CBCMP,CMP01,C,2026-03-06 19:36:48,979.21,32.452,235.23,12.268,3,1.051,FALSE,E341164
L26052,L26052,25,PC,PC01,C,2026-03-06 19:37:30,509.262,32.624,228.88,11.675,2,1.295,FALSE,E997905
L26093,L26093,7,CBCMP,CMP02,B,2026-03-06 19:37:54,971.266,33.427,238.8,11.614,1,1.267,FALSE,E617886
L26069,L26069,5,CBCMP,CMP01,C,2026-03-06 19:38:30,987.189,31.788,235.96,11.499,2,1.196,FALSE,E446353
L26093,L26093,8,CBCMP,CMP02,B,2026-03-06 19:39:36,977.249,33.056,233.85,11.712,4,1.012,FALSE,E228311
L26069,L26069,6,CBCMP,CMP01,C,2026-03-06 19:40:12,978.81,32.376,240.18,12.587,4,0.93,FALSE,E557719
L26093,L26093,9,CBCMP,CMP02,B,2026-03-06 19:41:17,1195.2011134209338,,236.33,11.891,2,1.36,FALSE,E550272
L26069,L26069,7,CBCMP,CMP01,C,2026-03-06 19:41:54,973.73,32.185,229.21,10.621,5,1.393,FALSE,E306655
L26093,L26093,10,CBCMP,CMP02,B,2026-03-06 19:43:00,987.117,32.905,235.99,12.413,6,0.993,FALSE,E479334
L26093,L26093,10,CBCMP,CMP02,B,2026-03-06 19:43:00,987.117,32.905,235.99,12.413,6,0.993,FALSE,E479334
L26069,L26069,8,CBCMP,CMP01,C,2026-03-06 19:43:36,985.721,32.404,234.27,11.416,5,1.04,FALSE,E922277
L26093,L26093,11,CBCMP,CMP02,B,2026-03-06 19:44:42,986.392,32.842,230.43,12.069,9,1.252,REAL,E451681
L26069,L26069,9,CBCMP,CMP01,C,2026-03-06 19:45:17,978.905,32.417,234.45,12.168,2,1.507,FALSE,E373229
L26093,L26093,12,CBCMP,CMP02,B,2026-03-06 19:46:24,981.896,33.866,232.11,12.135,0,0.922,FALSE,E697298
L26069,L26069,10,CBCMP,CMP01,C,2026-03-06 19:47:00,982.392,32.611,233.55,11.573,2,1.287,FALSE,E509522
L26093,L26093,13,CBCMP,CMP02,B,2026-03-06 19:48:05,988.511,33.967,235.78,11.687,4,1.336,REAL,E850064
L26069,L26069,11,CBCMP,CMP01,C,2026-03-06 19:48:42,965.536,32.042,238.19,12.911,2,1.276,FALSE,E673764
L26093,L26093,14,CBCMP,CMP02,B,2026-03-06 19:49:48,997.666,33.951,231.63,11.774,3,1.496,FALSE,E541212
L26093,L26093,14,CBCMP,CMP02,B,2026-03-06 19:49:48,997.666,33.951,231.63,11.774,3,1.496,FALSE,E541212
L26069,L26069,12,CBCMP,CMP01,C,2026-03-06 19:50:24,987.912,31.072,230.18,11.677,2,1.075,FALSE,E994794
L26093,L26093,15,CBCMP,CMP02,B,2026-03-06 19:51:30,996.666,33.39,231.1,12.093,4,1.102,FALSE,E928444
L26069,L26069,13,CBCMP,CMP01,C,2026-03-06 19:52:05,969.295,,239.57,12.036,5,1.431,FALSE,E302879
L26093,L26093,16,CBCMP,CMP02,B,2026-03-06 19:53:12,990.626,34.311,235.88,12.024,2,1.507,FALSE,E697031
L26069,L26069,14,CBCMP,CMP01,C,2026-03-06 19:53:48,989.893,,237.66,11.551,5,0.999,FALSE,E837150
L26093,L26093,17,CBCMP,CMP02,B,2026-03-06 19:54:54,993.404,34.008,233.64,12.224,1,1.42,FALSE,E879724
L26069,L26069,15,CBCMP,CMP01,C,2026-03-06 19:55:30,974.718,32.043,235.38,11.799,5,1.383,FALSE,E829500
L26093,L26093,18,CBCMP,CMP02,B,2026-03-06 19:56:35,987.443,33.446,236.3,11.783,3,1.185,FALSE,E735286
L26069,L26069,16,CBCMP,CMP01,C,2026-03-06 19:57:12,975.7,,230.42,11.716,3,0.836,FALSE,E817597
L26093,L26093,19,CBCMP,CMP02,B,2026-03-06 19:58:17,988.665,32.987,229.88,12.579,3,1.96,FALSE,E658762
L26069,L26069,17,CBCMP,CMP01,C,2026-03-06 19:58:54,971.83,31.863,240.23,11.845,3,1.455,FALSE,E565046
L26093,L26093,20,CBCMP,CMP02,B,2026-03-06 20:00:00,989.986,33.049,236.11,11.698,5,0.87,FALSE,E880160
L26069,L26069,18,CBCMP,CMP01,C,2026-03-06 20:00:35,983.097,32.236,229.93,12.067,2,0.932,FALSE,E473542
L26093,L26093,21,CBCMP,CMP02,B,2026-03-06 20:01:41,979.753,33.139,236.41,0.0,3,1.546,FALSE,E670606
L26069,L26069,19,CBCMP,CMP01,C,2026-03-06 20:02:17,979.453,32.943,241.92,12.533,2,1.265,FALSE,E197571
L26093,L26093,22,CBCMP,CMP02,B,2026-03-06 20:03:24,988.405,32.955,233.88,11.925,3,1.008,REAL,E988790
L26069,L26069,20,CBCMP,CMP01,C,2026-03-06 20:04:00,975.712,31.874,232.08,12.14,2,1.204,FALSE,E616288
L26093,L26093,23,CBCMP,CMP02,B,2026-03-06 20:05:06,998.052,32.464,234.22,11.773,4,0.683,FALSE,E631195
L26093,L26093,23,CBCMP,CMP02,B,2026-03-06 20:05:06,998.052,32.464,234.22,11.773,4,0.683,FALSE,E631195
L26069,L26069,21,CBCMP,CMP01,C,2026-03-06 20:05:41,989.719,32.638,235.47,11.947,5,1.109,FALSE,E843498
L26093,L26093,24,CBCMP,CMP02,B,2026-03-06 20:06:48,1003.709,32.76,233.01,11.82,7,1.061,FALSE,E417189
L26069,L26069,22,CBCMP,CMP01,C,2026-03-06 20:07:24,988.15,32.074,234.75,11.208,4,1.507,FALSE,E753452
L26093,L26093,25,CBCMP,CMP02,B,2026-03-06 20:08:30,985.273,33.096,235.65,12.833,4,0.882,FALSE,E737887
L26069,L26069,23,CBCMP,CMP01,C,2026-03-06 20:09:06,978.504,32.15,231.29,12.719,6,1.19,FALSE,E415957
L26069,L26069,24,CBCMP,CMP01,C,2026-03-06 20:10:48,984.04,32.047,230.88,12.492,4,1.556,FALSE,E466383
L26069,L26069,25,CBCMP,CMP01,C,2026-03-06 20:12:30,971.834,32.239,233.92,11.545,8,1.154,FALSE,E205485
L26038,L26038,1,CBCMP,CMP01,C,2026-03-06 20:34:42,971.803,31.627,235.54,12.129,5,,FALSE,E444843
L26038,L26038,3,CBCMP,CMP01,C,2026-03-06 20:38:06,987.187,32.324,231.27,12.386,1,,FALSE,E697249
L26038,L26038,5,CBCMP,CMP01,C,2026-03-06 20:41:30,978.043,32.176,234.27,12.353,2,1.136,FALSE,E703220
L26038,L26038,7,CBCMP,CMP01,C,2026-03-06 20:44:54,978.284,32.475,235.46,11.789,5,1.569,FALSE,E443868
L26004,L26004,1,CBCMP,CMP01,A,2026-03-06 20:46:42,967.318,32.688,238.98,11.951,7,1.627,FALSE,E859842
L26038,L26038,9,CBCMP,CMP01,C,2026-03-06 20:48:17,972.532,32.743,236.58,12.026,8,1.175,FALSE,E973027
L26004,L26004,2,CBCMP,CMP01,A,2026-03-06 20:48:24,979.616,32.461,232.16,11.841,2,,FALSE,E819524
L26004,L26004,3,CBCMP,CMP01,A,2026-03-06 20:50:06,974.638,32.107,237.4,11.981,3,1.077,FALSE,E794795
L26038,L26038,11,CBCMP,CMP01,C,2026-03-06 20:51:42,958.893,32.183,229.33,12.551,3,1.491,FALSE,E526647
L26004,L26004,4,CBCMP,CMP01,A,2026-03-06 20:51:48,968.593,32.508,232.33,11.48,8,1.279,FALSE,E666924
L26111,L26111,1,ETCH,ETC01,C,2026-03-06 20:52:42,144.648,31.725,236.33,11.618,4,1.287,FALSE,E108621
L26004,L26004,5,CBCMP,CMP01,A,2026-03-06 20:53:30,982.967,31.019,237.31,12.154,6,1.331,REAL,E901961
L26111,L26111,2,ETCH,ETC01,C,2026-03-06 20:54:24,142.749,31.075,,11.773,7,1.075,FALSE,E597664
L26038,L26038,13,CBCMP,CMP01,C,2026-03-06 20:55:05,971.921,31.646,232.04,11.437,3,0.944,FALSE,E937475
L26004,L26004,6,CBCMP,CMP01,A,2026-03-06 20:55:12,,32.358,,11.851,3,1.017,FALSE,E301801
L26111,L26111,3,ETCH,ETC01,C,2026-03-06 20:56:06,146.54,31.43,240.11,12.797,10,0.901,FALSE,E653906
L26004,L26004,7,CBCMP,CMP01,A,2026-03-06 20:56:54,986.173,31.7,231.98,11.88,1,1.295,FALSE,E403608
L26111,L26111,4,ETCH,ETC01,C,2026-03-06 20:57:48,144.276,31.734,237.76,11.594,4,1.49,FALSE,E333198
L26038,L26038,15,CBCMP,CMP01,C,2026-03-06 20:58:30,960.609,31.919,235.25,12.049,4,0.974,FALSE,E572508
L26004,L26004,8,CBCMP,CMP01,A,2026-03-06 20:58:36,979.782,31.619,235.35,12.669,7,0.814,FALSE,E562458
L26111,L26111,5,ETCH,ETC01,C,2026-03-06 20:59:30,143.675,31.895,232.71,12.153,17,0.886,FALSE,E705769
L26004,L26004,9,CBCMP,CMP01,A,2026-03-06 21:00:17,972.27,32.75,234.67,12.604,7,1.249,FALSE,E456505
L26111,L26111,6,ETCH,ETC01,C,2026-03-06 21:01:12,145.328,32.441,233.94,12.166,5,1.153,REAL,E461260
L26038,L26038,17,CBCMP,CMP01,C,2026-03-06 21:01:54,959.722,31.828,228.95,12.0,2,0.737,FALSE,E354335
L26004,L26004,10,CBCMP,CMP01,A,2026-03-06 21:02:00,972.41,31.817,233.2,11.477,2,1.721,FALSE,E343256
L26111,L26111,7,ETCH,ETC01,C,2026-03-06 21:02:54,146.675,32.27,229.26,11.971,1,1.184,REAL,E279887
L26004,L26004,11,CBCMP,CMP01,A,2026-03-06 21:03:42,978.015,32.571,232.93,11.881,3,1.445,FALSE,E135564
L26111,L26111,8,ETCH,ETC01,C,2026-03-06 21:04:36,146.773,32.507,237.97,12.409,5,1.143,FALSE,E626985
L26038,L26038,19,CBCMP,CMP01,C,2026-03-06 21:05:17,947.051,31.874,236.88,11.9,17,1.077,FALSE,E442023
L26004,L26004,12,CBCMP,CMP01,A,2026-03-06 21:05:24,987.968,32.123,234.53,12.315,4,1.521,FALSE,E872987
L26111,L26111,9,ETCH,ETC01,C,2026-03-06 21:06:17,147.735,31.649,231.66,11.279,4,0.934,FALSE,E182642
L26004,L26004,13,CBCMP,CMP01,A,2026-03-06 21:07:05,974.638,32.902,235.02,11.928,7,0.886,FALSE,E431052
L26111,L26111,10,ETCH,ETC01,C,2026-03-06 21:08:00,143.72,32.009,236.49,11.994,3,1.018,FALSE,E691357
L26038,L26038,21,CBCMP,CMP01,C,2026-03-06 21:08:41,956.701,30.74,239.39,12.092,3,1.446,FALSE,E493562
L26004,L26004,14,CBCMP,CMP01,A,2026-03-06 21:08:48,959.788,32.174,236.09,11.67,4,1.169,FALSE,E785772
L26111,L26111,11,ETCH,ETC01,C,2026-03-06 21:09:42,143.679,32.215,236.06,11.729,8,0.743,FALSE,E445779
L26004,L26004,15,CBCMP,CMP01,A,2026-03-06 21:10:30,984.59,32.296,238.05,12.592,6,0.841,FALSE,E212847
L26111,L26111,12,ETCH,ETC01,C,2026-03-06 21:11:24,144.592,33.114,235.03,12.939,2,1.483,FALSE,E277996
L26038,L26038,23,CBCMP,CMP01,C,2026-03-06 21:12:06,955.741,32.401,236.11,11.812,4,0.74,FALSE,E200861
L26004,L26004,16,CBCMP,CMP01,A,2026-03-06 21:12:12,978.68,32.288,228.27,12.561,1,1.102,FALSE,E237550
L26111,L26111,13,ETCH,ETC01,C,2026-03-06 21:13:05,144.462,,233.48,11.633,5,0.89,FALSE,E302761
L26062,L26062,1,ETCH,ETC02,A,2026-03-06 21:13:42,144.863,32.608,234.19,13.042,4,1.414,FALSE,E281509
L26004,L26004,17,CBCMP,CMP01,A,2026-03-06 21:13:54,980.453,31.251,234.06,11.576,6,1.056,FALSE,E169914
L26111,L26111,14,ETCH,ETC01,C,2026-03-06 21:14:48,145.384,32.337,232.62,11.727,4,1.236,FALSE,E197863
L26038,L26038,25,CBCMP,CMP01,C,2026-03-06 21:15:30,964.965,31.818,236.76,12.311,2,1.331,FALSE,E812773
L26004,L26004,18,CBCMP,CMP01,A,2026-03-06 21:15:35,978.114,32.5,230.6,11.625,2,0.721,FALSE,E902142
L26111,L26111,15,ETCH,ETC01,C,2026-03-06 21:16:30,145.484,32.58,237.95,11.925,2,1.127,FALSE,E202297
L26062,L26062,3,ETCH,ETC02,A,2026-03-06 21:17:06,144.898,33.322,235.85,11.874,7,1.013,FALSE,E300482
L26004,L26004,19,CBCMP,CMP01,A,2026-03-06 21:17:17,966.673,31.472,238.67,12.007,3,0.78,FALSE,E571982
L26111,L26111,16,ETCH,ETC01,C,2026-03-06 21:18:12,144.127,32.068,237.85,11.623,6,0.938,FALSE,E676285
L26004,L26004,20,CBCMP,CMP01,A,2026-03-06 21:19:00,972.503,31.852,235.55,11.226,6,0.904,FALSE,E984945
L26004,L26004,20,CBCMP,CMP01,A,2026-03-06 21:19:00,972.503,31.852,235.55,11.226,6,0.904,FALSE,E984945
L26111,L26111,17,ETCH,ETC01,C,2026-03-06 21:19:54,145.475,31.207,238.31,11.724,3,0.922,FALSE,E663129
L26062,L26062,5,ETCH,ETC02,A,2026-03-06 21:20:30,143.645,33.338,231.68,11.686,4,1.338,FALSE,E634010
L26004,L26004,21,CBCMP,CMP01,A,2026-03-06 21:20:41,967.735,31.095,238.71,11.999,5,1.349,FALSE,E590805
L26111,L26111,18,ETCH,ETC01,C,2026-03-06 21:21:35,145.937,32.448,236.35,12.899,8,1.425,FALSE,E760776
L26004,L26004,22,CBCMP,CMP01,A,2026-03-06 21:22:24,971.113,32.257,233.08,12.283,4,1.653,FALSE,E928666
L26111,L26111,19,ETCH,ETC01,C,2026-03-06 21:23:17,146.422,32.346,232.86,11.847,3,0.883,FALSE,E146243
L26062,L26062,7,ETCH,ETC02,A,2026-03-06 21:23:54,142.792,33.228,235.36,12.814,5,1.011,FALSE,E909265
L26004,L26004,23,CBCMP,CMP01,A,2026-03-06 21:24:06,981.871,32.417,230.87,12.204,15,1.488,FALSE,E447444
L26015,L26015,1,ETCH,ETC01,B,2026-03-06 21:24:42,144.856,32.427,232.76,11.943,1,1.267,FALSE,E143602
L26111,L26111,20,ETCH,ETC01,C,2026-03-06 21:25:00,142.907,31.776,235.46,12.183,3,1.237,FALSE,E351405
L26004,L26004,24,CBCMP,CMP01,A,2026-03-06 21:25:48,966.773,32.217,239.91,11.653,8,0.756,FALSE,E495492
L26111,L26111,21,ETCH,ETC01,C,2026-03-06 21:26:41,143.483,32.059,240.37,11.522,14,1.186,FALSE,E366941
L26062,L26062,9,ETCH,ETC02,A,2026-03-06 21:27:17,144.671,33.504,239.64,12.562,4,1.355,REAL,E167967
L26004,L26004,25,CBCMP,CMP01,A,2026-03-06 21:27:30,982.76,32.694,233.35,11.887,4,1.142,FALSE,E313087
L26015,L26015,3,ETCH,ETC01,B,2026-03-06 21:28:06,144.783,32.173,233.82,11.719,7,1.376,FALSE,E177588
L26111,L26111,22,ETCH,ETC01,C,2026-03-06 21:28:24,146.253,31.617,237.58,11.381,4,0.63,FALSE,E980785
L26111,L26111,23,ETCH,ETC01,C,2026-03-06 21:30:06,144.033,31.866,237.16,11.975,6,,FALSE,E894182
L26062,L26062,11,ETCH,ETC02,A,2026-03-06 21:30:42,143.586,33.813,230.9,11.162,4,0.314,FALSE,E705518
L26015,L26015,5,ETCH,ETC01,B,2026-03-06 21:31:30,144.836,32.745,227.1,12.408,7,0.894,FALSE,E680589
L26111,L26111,24,ETCH,ETC01,C,2026-03-06 21:31:48,144.094,31.724,237.77,12.636,4,1.099,FALSE,E160433
L26111,L26111,25,ETCH,ETC01,C,2026-03-06 21:33:30,144.708,31.749,238.33,11.992,1,1.576,FALSE,E321134
L26111,L26111,25,ETCH,ETC01,C,2026-03-06 21:33:30,144.708,31.749,238.33,11.992,1,1.576,FALSE,E321134
L26062,L26062,13,ETCH,ETC02,A,2026-03-06 21:34:05,145.838,32.838,238.36,11.908,0,0.998,FALSE,E104580
L26015,L26015,7,ETCH,ETC01,B,2026-03-06 21:34:54,144.994,32.195,233.68,12.043,5,1.11,FALSE,E439313
L26005,L26005,1,ETCH,ETC02,B,2026-03-06 21:35:42,144.93,33.381,232.87,11.829,5,0.766,REAL,E704454
L26038,L26038,11,CBCMP,CMP01,C,2026-03-06 21:36:42,953.9409564665987,32.183,229.33,12.551,3,1.491,FALSE,E526647
L26062,L26062,15,ETCH,ETC02,A,2026-03-06 21:37:30,144.689,32.74,233.66,11.935,3,0.977,FALSE,E625007
L26015,L26015,9,ETCH,ETC01,B,2026-03-06 21:38:17,145.298,32.059,229.59,12.141,8,1.164,FALSE,E114788
L26005,L26005,3,ETCH,ETC02,B,2026-03-06 21:39:06,144.85,33.691,232.13,11.915,5,1.721,FALSE,E589045
L26062,L26062,17,ETCH,ETC02,A,2026-03-06 21:40:54,144.036,32.545,,12.394,4,1.373,FALSE,E232403
L26015,L26015,11,ETCH,ETC01,B,2026-03-06 21:41:42,143.347,31.953,239.58,11.41,2,1.391,REAL,E355222
L26005,L26005,5,ETCH,ETC02,B,2026-03-06 21:42:30,143.392,32.544,240.14,11.647,3,1.45,FALSE,E821290
L26062,L26062,19,ETCH,ETC02,A,2026-03-06 21:44:17,145.232,33.804,237.19,11.948,3,,FALSE,E194367
L26015,L26015,13,ETCH,ETC01,B,2026-03-06 21:45:05,144.495,32.671,239.89,11.669,16,1.483,FALSE,E576274
L26005,L26005,7,ETCH,ETC02,B,2026-03-06 21:45:54,142.183,33.227,228.2,12.227,5,1.538,FALSE,E318747
L26062,L26062,21,ETCH,ETC02,A,2026-03-06 21:47:41,144.037,33.99,234.27,11.072,3,1.673,REAL,E367906
L26015,L26015,15,ETCH,ETC01,B,2026-03-06 21:48:30,144.464,32.204,238.62,12.397,7,1.022,FALSE,E327856
L26005,L26005,9,ETCH,ETC02,B,2026-03-06 21:49:17,141.104,,228.88,12.158,2,1.443,FALSE,E356698
L26062,L26062,23,ETCH,ETC02,A,2026-03-06 21:51:06,143.183,,239.82,12.374,1,0.564,FALSE,E960592
L26062,L26062,23,ETCH,ETC02,A,2026-03-06 21:51:06,143.183,,239.82,12.374,1,0.564,FALSE,E960592
L26015,L26015,17,ETCH,ETC01,B,2026-03-06 21:51:54,144.629,31.877,236.28,12.579,8,1.691,FALSE,E297558
L26005,L26005,11,ETCH,ETC02,B,2026-03-06 21:52:42,143.811,32.696,234.07,12.259,3,0.966,FALSE,E619761
L26062,L26062,25,ETCH,ETC02,A,2026-03-06 21:54:30,144.04,32.703,236.67,12.226,7,1.632,FALSE,E584362
L26062,L26062,25,ETCH,ETC02,A,2026-03-06 21:54:30,144.04,32.703,236.67,12.226,7,1.632,FALSE,E584362
L26037,L26037,1,ETCH,ETC01,C,2026-03-06 21:54:42,146.601,32.774,243.84,12.593,6,1.705,FALSE,E577133
L26015,L26015,19,ETCH,ETC01,B,2026-03-06 21:55:17,146.314,32.065,229.96,12.213,4,0.786,FALSE,E451223
L26037,L26037,2,ETCH,ETC01,C,2026-03-06 21:56:24,143.583,31.362,233.89,12.524,3,1.25,REAL,E800939
L26037,L26037,3,ETCH,ETC01,C,2026-03-06 21:58:06,144.14,32.405,233.69,12.195,4,1.164,FALSE,E773104
L26015,L26015,21,ETCH,ETC01,B,2026-03-06 21:58:41,143.146,32.05,233.68,11.723,9,1.921,FALSE,E218471
L26037,L26037,4,ETCH,ETC01,C,2026-03-06 21:59:48,142.25,32.199,233.91,12.466,4,1.25,FALSE,E909379
L26037,L26037,5,ETCH,ETC01,C,2026-03-06 22:01:30,144.221,31.993,235.27,12.415,4,1.428,FALSE,E656879
L26015,L26015,23,ETCH,ETC01,B,2026-03-06 22:02:06,147.254,32.311,236.42,11.692,0,0.956,FALSE,E487846
L26037,L26037,6,ETCH,ETC01,C,2026-03-06 22:03:12,143.184,32.398,245.61,11.996,3,1.417,FALSE,E760450
L26037,L26037,7,ETCH,ETC01,C,2026-03-06 22:04:54,142.329,32.235,232.87,12.712,4,0.869,FALSE,E685345
L26015,L26015,25,ETCH,ETC01,B,2026-03-06 22:05:30,147.06,31.824,236.84,11.804,6,0.92,FALSE,E495977
L26037,L26037,8,ETCH,ETC01,C,2026-03-06 22:06:36,143.672,31.662,235.54,12.726,3,1.737,FALSE,E428767
L26037,L26037,9,ETCH,ETC01,C,2026-03-06 22:08:17,143.559,32.137,235.25,11.975,2,,FALSE,E455974
L26037,L26037,10,ETCH,ETC01,C,2026-03-06 22:10:00,144.257,32.655,233.13,11.695,3,1.251,FALSE,E127881
L26037,L26037,11,ETCH,ETC01,C,2026-03-06 22:11:42,144.803,31.617,236.78,11.921,6,1.448,FALSE,E678284
L26037,L26037,12,ETCH,ETC01,C,2026-03-06 22:13:24,143.072,32.186,240.39,11.606,3,1.321,FALSE,E668874
L26042,L26042,1,PHOTO,PHO01,A,2026-03-06 22:18:42,88.229,32.192,232.43,12.128,6,1.821,FALSE,E416164
L26042,L26042,2,PHOTO,PHO01,A,2026-03-06 22:20:24,88.418,32.465,241.3,11.551,4,0.791,FALSE,E996489
L26005,L26005,1,ETCH,ETC02,B,2026-03-06 22:20:42,145.06949548812122,33.381,232.87,11.829,5,0.766,REAL,E704454
L26042,L26042,3,PHOTO,PHO01,A,2026-03-06 22:22:06,87.818,31.875,238.63,12.345,5,1.005,FALSE,E937943
L26097,L26097,1,CBCMP,CMP01,B,2026-03-06 22:23:42,976.517,31.759,236.34,11.954,4,1.627,FALSE,E525517
L26042,L26042,4,PHOTO,PHO01,A,2026-03-06 22:23:48,88.165,,236.73,12.388,6,1.437,FALSE,E457032
L26042,L26042,5,PHOTO,PHO01,A,2026-03-06 22:25:30,102.85998548784364,32.282,232.11,12.881,6,0.486,FALSE,E331465
L26097,L26097,3,CBCMP,CMP01,B,2026-03-06 22:27:06,963.016,31.751,240.04,12.663,4,1.285,FALSE,E759353
L26042,L26042,6,PHOTO,PHO01,A,2026-03-06 22:27:12,87.784,31.757,230.97,11.349,2,1.192,FALSE,E564517
L26042,L26042,7,PHOTO,PHO01,A,2026-03-06 22:28:54,88.418,31.88,232.97,11.817,6,1.243,FALSE,E832358
L26097,L26097,5,CBCMP,CMP01,B,2026-03-06 22:30:30,,31.984,238.5,12.246,2,2.041,REAL,E307355
L26042,L26042,8,PHOTO,PHO01,A,2026-03-06 22:30:36,88.649,31.62,234.97,12.165,3,1.228,FALSE,E421100
