ORDER_ID,ORDER_DATE,CUSTOMER,REGION,PRODUCT_FAMILY,QTY,UNIT_PRICE_USD,AMOUNT_USD,PROMISE_DATE,SHIP_DATE,STATUS
SO101250,2026-03-22,CUST_037,Japan,V9-NAND-2Tb,2473,16.58,41002.34,2026-04-12,2026-04-18,SHIPPED
SO101251,2026-02-17,CUST_001,Europe,V9-NAND-2Tb,2308,33.23,76694.84,2026-03-10,,CANCELLED
SO101252,2026-07-14,CUST_040,Taiwan,D1B-DDR5-24G,5066,30.96,156843.36,2026-08-04,2026-08-08,SHIPPED
SO101253,2026-06-29,CUST_014,Japan,LSI-ISOCELL-HP2,826,30.1,24862.6,2026-07-20,2026-07-20,SHIPPED
SO101254,2026-01-08,CUST_040,China,LSI-ISOCELL-HP2,1507,9.89,14904.23,2026-01-29,,OPEN
SO101255,2026-05-18,CUST_005,Taiwan,LSI-ISOCELL-HP2,1083,34.94,37840.02,2026-06-08,2026-05-31,SHIPPED
SO101256,2025-09-12,CUST_029,China,D1B-DDR5-24G,2222,40.47,89924.34,2025-10-03,2025-10-08,SHIPPED
SO101257,2025-09-02,CUST_005,Europe,LSI-ISOCELL-HP2,1754,30.97,54321.38,2025-09-23,2025-10-05,SHIPPED
SO101258,2026-07-21,CUST_032,Europe,V8-NAND-1Tb,1763,34.13,60171.19,2026-08-11,2026-08-05,SHIPPED
SO101259,2025-10-30,CUST_012,Korea,V9-NAND-2Tb,2174,11.98,26044.52,2025-11-20,2025-11-28,SHIPPED
SO101260,2025-11-17,CUST_016,Japan,D1B-DDR5-24G,3123,5.09,15896.07,2025-12-08,2025-12-21,SHIPPED
SO101261,2025-07-29,CUST_011,Europe,V9-NAND-2Tb,2020,10.06,20321.2,2025-08-19,2025-08-26,SHIPPED
SO101262,2025-11-29,CUST_003,Korea,LSI-ISOCELL-HP2,3703,15.87,58766.61,2025-12-20,2025-12-20,SHIPPED
SO101263,2026-04-04,CUST_027,USA,D1Z-DDR5-16G,1963,5.16,10129.08,2026-04-25,2026-04-21,SHIPPED
SO101264,2025-09-23,CUST_017,USA,D1Z-DDR5-16G,2784,8.39,23357.76,2025-10-14,2025-10-30,SHIPPED
SO101265,2026-01-26,CUST_006,China,V8-NAND-1Tb,1731,27.6,47775.6,2026-02-16,2026-02-25,SHIPPED
SO101266,2026-06-11,CUST_021,Taiwan,LSI-ISOCELL-HP2,1086,5.22,5668.92,2026-07-02,2026-06-25,SHIPPED
SO101267,2025-10-05,CUST_004,China,V8-NAND-1Tb,5058,20.85,105459.3,2025-10-26,2025-11-03,SHIPPED
SO101268,2026-07-29,CUST_022,Taiwan,D1B-DDR5-24G,2268,4.38,9933.84,2026-08-19,,OPEN
SO101269,2025-09-11,CUST_028,China,D1B-DDR5-24G,2049,18.71,38336.79,2025-10-02,2025-10-20,SHIPPED
SO101270,2026-02-15,CUST_002,Europe,D1Z-DDR5-16G,2381,8.99,21405.19,2026-03-08,2026-03-08,SHIPPED
SO101271,2026-03-23,CUST_030,USA,V9-NAND-2Tb,3555,26.2,93141.0,2026-04-13,2026-03-26,SHIPPED
SO101272,2025-11-03,CUST_032,USA,V9-NAND-2Tb,92,13.15,1209.8,2025-11-24,2025-11-12,SHIPPED
SO101273,2025-09-17,CUST_006,Japan,V9-NAND-2Tb,4340,15.88,68919.2,2025-10-08,2025-09-26,SHIPPED
SO101274,2026-07-23,CUST_001,Taiwan,LSI-ISOCELL-HP2,3215,24.8,79732.0,2026-08-13,2026-08-11,SHIPPED
SO101275,2025-12-16,CUST_038,Taiwan,V9-NAND-2Tb,3442,11.79,40581.18,2026-01-06,2026-01-09,SHIPPED
SO101276,2026-06-06,CUST_014,China,V8-NAND-1Tb,3660,4.92,18007.2,2026-06-27,2026-07-04,SHIPPED
SO101277,2026-07-13,CUST_035,Korea,D1Z-DDR5-16G,2765,17.87,49410.55,2026-08-03,2026-08-03,SHIPPED
SO101278,2025-10-13,CUST_020,Europe,V9-NAND-2Tb,2108,39.85,84003.8,2025-11-03,2025-11-10,SHIPPED
SO101279,2026-03-11,CUST_007,Europe,V8-NAND-1Tb,1546,36.28,56088.88,2026-04-01,2026-03-27,SHIPPED
SO101280,2026-05-30,CUST_003,Taiwan,V8-NAND-1Tb,3154,36.73,115846.42,2026-06-20,2026-06-24,SHIPPED
SO101281,2025-09-28,CUST_023,Japan,V9-NAND-2Tb,692,7.14,4940.88,2025-10-19,2025-10-28,SHIPPED
SO101282,2026-07-10,CUST_007,China,D1Z-DDR5-16G,4944,24.95,123352.8,2026-07-31,2026-07-13,SHIPPED
SO101283,2025-12-10,CUST_021,Korea,V8-NAND-1Tb,2406,21.81,52474.86,2025-12-31,2026-01-04,SHIPPED
SO101284,2025-10-16,CUST_038,Korea,V9-NAND-2Tb,1874,41.68,78108.32,2025-11-06,2025-10-19,SHIPPED
SO101285,2025-11-13,CUST_005,Korea,V9-NAND-2Tb,1745,20.58,35912.1,2025-12-04,2025-12-08,SHIPPED
SO101286,2026-02-05,CUST_024,Japan,LSI-ISOCELL-HP2,2439,15.87,38706.93,2026-02-26,,OPEN
SO101287,2026-07-27,CUST_001,USA,V8-NAND-1Tb,3695,17.79,65734.05,2026-08-17,2026-09-01,SHIPPED
SO101288,2026-03-19,CUST_028,USA,V9-NAND-2Tb,2766,14.74,40770.84,2026-04-09,,OPEN
SO101289,2026-03-09,CUST_024,Japan,LSI-ISOCELL-HP2,3430,37.51,128659.3,2026-03-30,2026-03-30,SHIPPED
SO101290,2026-05-07,CUST_001,Korea,V8-NAND-1Tb,2704,19.44,52565.76,2026-05-28,2026-05-22,SHIPPED
SO101291,2025-12-22,CUST_015,China,D1Z-DDR5-16G,3806,6.58,25043.48,2026-01-12,2026-01-05,SHIPPED
SO101292,2025-12-26,CUST_010,Europe,V9-NAND-2Tb,1015,5.86,5947.9,2026-01-16,2026-01-03,SHIPPED
SO101293,2026-07-17,CUST_009,Korea,D1Z-DDR5-16G,1306,15.24,19903.44,2026-08-07,2026-07-31,SHIPPED
SO101294,2025-12-26,CUST_004,Korea,D1B-DDR5-24G,2330,3.96,9226.8,2026-01-16,2026-01-22,SHIPPED
SO101295,2025-07-21,CUST_008,Europe,D1Z-DDR5-16G,929,13.17,12234.93,2025-08-11,2025-08-08,SHIPPED
SO101296,2025-10-25,CUST_011,Taiwan,D1Z-DDR5-16G,1085,24.48,26560.8,2025-11-15,2025-11-21,SHIPPED
SO101297,2026-03-09,CUST_005,Korea,V8-NAND-1Tb,862,6.9,5947.8,2026-03-30,2026-04-05,SHIPPED
SO101298,2025-08-13,CUST_025,Taiwan,D1Z-DDR5-16G,305,28.48,8686.4,2025-09-03,2025-08-18,SHIPPED
SO101299,2025-11-19,CUST_017,Korea,D1Z-DDR5-16G,909,6.38,5799.42,2025-12-10,2025-12-12,SHIPPED
SO101300,2026-03-26,CUST_013,Japan,V9-NAND-2Tb,1902,16.11,30641.22,2026-04-16,2026-04-23,SHIPPED
SO101301,2025-09-20,CUST_016,USA,V8-NAND-1Tb,2123,23.43,49741.89,2025-10-11,2025-10-11,SHIPPED
SO101302,2025-08-18,CUST_018,Japan,D1B-DDR5-24G,760,39.46,29989.6,2025-09-08,,OPEN
SO101303,2025-11-17,CUST_028,Japan,LSI-ISOCELL-HP2,3832,14.4,55180.8,2025-12-08,2025-12-04,SHIPPED
SO101304,2026-03-14,CUST_015,Korea,V8-NAND-1Tb,1797,27.96,50244.12,2026-04-04,2026-04-16,SHIPPED
SO101305,2025-10-07,CUST_038,China,LSI-ISOCELL-HP2,2883,36.47,105143.01,2025-10-28,2025-10-23,SHIPPED
SO101306,2026-01-22,CUST_017,Europe,LSI-ISOCELL-HP2,2503,23.67,59246.01,2026-02-12,,OPEN
SO101307,2026-03-01,CUST_030,Japan,V8-NAND-1Tb,4825,22.32,107694.0,2026-03-22,2026-03-16,SHIPPED
SO101308,2026-03-02,CUST_025,Japan,D1Z-DDR5-16G,2490,17.56,43724.4,2026-03-23,2026-03-29,SHIPPED
SO101309,2026-06-24,CUST_031,USA,D1B-DDR5-24G,2590,23.4,60606.0,2026-07-15,2026-07-11,SHIPPED
SO101310,2026-05-18,CUST_005,Taiwan,D1B-DDR5-24G,3632,8.62,31307.84,2026-06-08,2026-06-04,SHIPPED
SO101311,2026-04-16,CUST_003,China,D1Z-DDR5-16G,955,28.06,26797.3,2026-05-07,2026-05-22,SHIPPED
SO101312,2025-09-02,CUST_007,China,D1Z-DDR5-16G,1897,23.51,44598.47,2025-09-23,2025-09-21,SHIPPED
SO101313,2025-11-07,CUST_007,Japan,D1Z-DDR5-16G,3620,4.92,17810.4,2025-11-28,,OPEN
SO101314,2026-03-21,CUST_032,Korea,LSI-ISOCELL-HP2,2104,20.91,43994.64,2026-04-11,2026-04-22,SHIPPED
SO101315,2025-08-07,CUST_026,Europe,V8-NAND-1Tb,2161,37.49,81015.89,2025-08-28,2025-08-12,SHIPPED
SO101316,2025-08-14,CUST_009,Taiwan,D1Z-DDR5-16G,2381,15.61,37167.41,2025-09-04,2025-09-07,SHIPPED
SO101317,2026-06-23,CUST_008,Korea,D1B-DDR5-24G,2729,7.19,19621.51,2026-07-14,2026-07-22,SHIPPED
SO101318,2026-04-11,CUST_030,China,D1Z-DDR5-16G,5606,11.35,63628.1,2026-05-02,,OPEN
SO101319,2026-02-03,CUST_001,China,D1B-DDR5-24G,1642,19.12,31395.04,2026-02-24,2026-02-15,SHIPPED
SO101320,2026-05-21,CUST_010,Taiwan,LSI-ISOCELL-HP2,3656,22.52,82333.12,2026-06-11,2026-06-11,SHIPPED
SO101321,2025-10-31,CUST_011,USA,V8-NAND-1Tb,4253,3.11,13226.83,2025-11-21,,OPEN
SO101322,2025-11-13,CUST_020,USA,D1Z-DDR5-16G,127,27.95,3549.65,2025-12-04,2025-12-08,SHIPPED
SO101323,2026-01-19,CUST_001,Europe,LSI-ISOCELL-HP2,1814,38.65,70111.1,2026-02-09,2026-02-09,SHIPPED
SO101324,2025-07-11,CUST_036,Taiwan,D1B-DDR5-24G,2931,18.75,54956.25,2025-08-01,2025-07-12,SHIPPED
SO101325,2026-08-04,CUST_023,Taiwan,V9-NAND-2Tb,1550,38.14,59117.0,2026-08-25,2026-08-31,SHIPPED
SO101326,2026-01-24,CUST_010,Europe,V8-NAND-1Tb,5028,34.73,174622.44,2026-02-14,2026-01-25,SHIPPED
SO101327,2025-08-21,CUST_037,Japan,V8-NAND-1Tb,2585,38.25,98876.25,2025-09-11,2025-09-02,SHIPPED
SO101328,2025-09-23,CUST_023,Korea,V8-NAND-1Tb,555,37.21,20651.55,2025-10-14,2025-10-18,SHIPPED
SO101329,2026-05-04,CUST_009,Japan,V9-NAND-2Tb,3324,10.36,34436.64,2026-05-25,2026-05-31,SHIPPED
SO101330,2026-04-02,CUST_009,Europe,V9-NAND-2Tb,2355,37.97,89419.35,2026-04-23,2026-04-03,SHIPPED
SO101331,2026-03-07,CUST_013,USA,V8-NAND-1Tb,3211,19.45,62453.95,2026-03-28,2026-04-05,SHIPPED
SO101332,2026-01-03,CUST_012,USA,V8-NAND-1Tb,3265,5.56,18153.4,2026-01-24,2026-02-07,SHIPPED
SO101333,2026-03-17,CUST_029,Taiwan,V9-NAND-2Tb,3724,40.56,151045.44,2026-04-07,2026-04-23,SHIPPED
SO101334,2025-12-04,CUST_008,Japan,D1Z-DDR5-16G,3064,20.53,62903.92,2025-12-25,2025-12-15,SHIPPED
SO101335,2025-11-14,CUST_001,USA,LSI-ISOCELL-HP2,2405,38.58,92784.9,2025-12-05,2025-12-19,SHIPPED
SO101336,2026-01-12,CUST_038,Korea,V8-NAND-1Tb,3338,35.55,118665.9,2026-02-02,2026-02-09,SHIPPED
SO101337,2026-07-06,CUST_034,Europe,D1Z-DDR5-16G,2355,27.24,64150.2,2026-07-27,2026-07-29,SHIPPED
SO101338,2026-07-08,CUST_027,USA,V9-NAND-2Tb,1218,23.28,28355.04,2026-07-29,2026-07-12,SHIPPED
SO101339,2025-07-03,CUST_008,USA,D1Z-DDR5-16G,2082,40.66,84654.12,2025-07-24,2025-07-28,SHIPPED
SO101340,2026-01-18,CUST_015,Korea,V9-NAND-2Tb,3336,25.75,85902.0,2026-02-08,2026-02-06,SHIPPED
SO101341,2025-11-18,CUST_007,Europe,D1B-DDR5-24G,827,14.43,11933.61,2025-12-09,2025-12-02,SHIPPED
SO101342,2026-07-06,CUST_026,China,D1B-DDR5-24G,3200,23.15,74080.0,2026-07-27,2026-07-26,SHIPPED
SO101343,2026-05-04,CUST_037,Taiwan,D1Z-DDR5-16G,676,31.66,21402.16,2026-05-25,2026-06-01,SHIPPED
SO101344,2025-10-07,CUST_014,Europe,D1B-DDR5-24G,4380,31.99,140116.2,2025-10-28,2025-10-20,SHIPPED
SO101345,2025-09-23,CUST_018,USA,D1B-DDR5-24G,2830,2.22,6282.6,2025-10-14,,CANCELLED
SO101346,2026-04-21,CUST_010,USA,V8-NAND-1Tb,3805,38.17,145236.85,2026-05-12,2026-06-01,SHIPPED
SO101347,2026-07-21,CUST_008,China,V8-NAND-1Tb,1640,10.26,16826.4,2026-08-11,2026-08-13,SHIPPED
SO101348,2026-07-18,CUST_019,Korea,V8-NAND-1Tb,2291,17.44,39955.04,2026-08-08,2026-08-04,SHIPPED
SO101349,2026-02-28,CUST_034,Europe,D1B-DDR5-24G,2267,26.05,59055.35,2026-03-21,2026-03-08,SHIPPED
SO101350,2026-02-25,CUST_010,Korea,V9-NAND-2Tb,3890,19.33,75193.7,2026-03-18,,CANCELLED
SO101351,2025-08-04,CUST_015,Japan,D1Z-DDR5-16G,1851,33.22,61490.22,2025-08-25,2025-09-02,SHIPPED
SO101352,2025-11-10,CUST_017,USA,LSI-ISOCELL-HP2,1030,35.43,36492.9,2025-12-01,2025-12-10,SHIPPED
SO101353,2026-01-11,CUST_007,USA,D1Z-DDR5-16G,2320,4.99,11576.8,2026-02-01,2026-01-31,SHIPPED
SO101354,2026-02-06,CUST_005,Europe,V8-NAND-1Tb,3259,36.99,120550.41,2026-02-27,2026-02-16,SHIPPED
SO101355,2026-03-16,CUST_009,China,D1B-DDR5-24G,4363,33.54,146335.02,2026-04-06,2026-03-31,SHIPPED
SO101356,2026-08-02,CUST_006,Europe,LSI-ISOCELL-HP2,4024,40.89,164541.36,2026-08-23,2026-08-12,SHIPPED
SO101357,2026-02-11,CUST_025,Japan,V8-NAND-1Tb,2658,26.16,69533.28,2026-03-04,2026-03-07,SHIPPED
SO101358,2025-08-30,CUST_027,China,V8-NAND-1Tb,2850,37.04,105564.0,2025-09-20,2025-09-20,SHIPPED
SO101359,2026-06-07,CUST_021,Europe,LSI-ISOCELL-HP2,2210,33.34,73681.4,2026-06-28,2026-06-14,SHIPPED
SO101360,2025-10-14,CUST_003,USA,V9-NAND-2Tb,3148,36.21,113989.08,2025-11-04,2025-10-30,SHIPPED
SO101361,2025-09-02,CUST_019,Japan,D1Z-DDR5-16G,2223,17.6,39124.8,2025-09-23,2025-09-05,SHIPPED
SO101362,2025-09-15,CUST_030,USA,LSI-ISOCELL-HP2,2007,39.58,79437.06,2025-10-06,2025-10-11,SHIPPED
SO101363,2025-08-05,CUST_009,China,D1B-DDR5-24G,1341,2.17,2909.97,2025-08-26,2025-08-25,SHIPPED
SO101364,2025-12-12,CUST_036,Korea,D1Z-DDR5-16G,985,26.68,26279.8,2026-01-02,2026-01-07,SHIPPED
SO101365,2026-04-05,CUST_009,Europe,D1B-DDR5-24G,1,13.03,13.03,2026-04-26,2026-04-30,SHIPPED
SO101366,2026-03-27,CUST_027,Korea,V9-NAND-2Tb,3530,5.81,20509.3,2026-04-17,2026-04-24,SHIPPED
SO101367,2026-02-09,CUST_015,USA,LSI-ISOCELL-HP2,2769,33.29,92180.01,2026-03-02,2026-02-25,SHIPPED
SO101368,2026-03-15,CUST_014,Europe,D1B-DDR5-24G,2504,27.19,68083.76,2026-04-05,2026-04-05,SHIPPED
SO101369,2026-02-17,CUST_010,Taiwan,V8-NAND-1Tb,1990,26.14,52018.6,2026-03-10,2026-03-19,SHIPPED
SO101370,2026-06-20,CUST_031,Korea,D1B-DDR5-24G,3204,41.6,133286.4,2026-07-11,2026-07-06,SHIPPED
SO101371,2026-03-12,CUST_025,USA,D1B-DDR5-24G,3208,23.75,76190.0,2026-04-02,2026-03-26,SHIPPED
SO101372,2026-07-28,CUST_016,China,V8-NAND-1Tb,2268,20.44,46357.92,2026-08-18,2026-08-26,SHIPPED
SO101373,2025-08-05,CUST_025,Taiwan,D1B-DDR5-24G,4738,10.44,49464.72,2025-08-26,2025-08-31,SHIPPED
SO101374,2025-09-28,CUST_024,Taiwan,V8-NAND-1Tb,259,11.48,2973.32,2025-10-19,2025-10-22,SHIPPED
SO101375,2025-08-10,CUST_037,Korea,D1B-DDR5-24G,1511,4.63,6995.93,2025-08-31,2025-09-03,SHIPPED
SO101376,2026-02-19,CUST_021,China,V9-NAND-2Tb,2822,11.33,31973.26,2026-03-12,2026-03-25,SHIPPED
SO101377,2025-11-04,CUST_018,Japan,V8-NAND-1Tb,3413,10.53,35938.89,2025-11-25,,OPEN
SO101378,2025-08-04,CUST_039,Korea,V9-NAND-2Tb,2637,7.61,20067.57,2025-08-25,,OPEN
SO101379,2025-07-30,CUST_004,Europe,V9-NAND-2Tb,356,23.81,8476.36,2025-08-20,2025-08-11,SHIPPED
SO101380,2026-07-09,CUST_027,Europe,V9-NAND-2Tb,3524,3.94,13884.56,2026-07-30,2026-08-12,SHIPPED
SO101381,2026-01-17,CUST_040,Japan,V8-NAND-1Tb,3488,13.66,47646.08,2026-02-07,2026-02-07,SHIPPED
SO101382,2025-09-11,CUST_025,Europe,D1Z-DDR5-16G,2802,12.41,34772.82,2025-10-02,2025-10-05,SHIPPED
SO101383,2025-07-19,CUST_025,Europe,D1Z-DDR5-16G,2899,5.71,16553.29,2025-08-09,2025-08-15,SHIPPED
SO101384,2026-04-21,CUST_027,Europe,V9-NAND-2Tb,3425,39.29,134568.25,2026-05-12,2026-05-14,SHIPPED
SO101385,2026-04-01,CUST_028,Europe,D1B-DDR5-24G,2309,35.6,82200.4,2026-04-22,2026-05-08,SHIPPED
SO101386,2026-06-16,CUST_025,China,LSI-ISOCELL-HP2,2745,12.89,35383.05,2026-07-07,2026-06-27,SHIPPED
SO101387,2025-07-09,CUST_024,USA,V8-NAND-1Tb,2692,29.61,79710.12,2025-07-30,2025-08-05,SHIPPED
SO101388,2025-12-22,CUST_003,USA,D1B-DDR5-24G,2846,40.44,115092.24,2026-01-12,2026-01-11,SHIPPED
SO101389,2025-12-11,CUST_031,China,LSI-ISOCELL-HP2,2789,20.03,55863.67,2026-01-01,2025-12-18,SHIPPED
SO101390,2025-08-19,CUST_017,Europe,D1Z-DDR5-16G,3629,6.09,22100.61,2025-09-09,2025-08-29,SHIPPED
SO101391,2026-03-25,CUST_016,Korea,V9-NAND-2Tb,3592,28.14,101078.88,2026-04-15,2026-04-14,SHIPPED
SO101392,2026-01-31,CUST_001,China,V9-NAND-2Tb,2052,40.41,82921.32,2026-02-21,2026-02-26,SHIPPED
SO101393,2025-08-31,CUST_006,China,D1Z-DDR5-16G,3552,3.07,10904.64,2025-09-21,2025-09-27,SHIPPED
SO101394,2025-07-20,CUST_016,Japan,LSI-ISOCELL-HP2,1784,17.7,31576.8,2025-08-10,2025-08-23,SHIPPED
SO101395,2025-10-10,CUST_028,USA,LSI-ISOCELL-HP2,2946,37.5,110475.0,2025-10-31,2025-11-04,SHIPPED
SO101396,2026-01-13,CUST_036,Japan,D1Z-DDR5-16G,937,27.54,25804.98,2026-02-03,2026-01-26,SHIPPED
SO101397,2026-06-26,CUST_029,Korea,V8-NAND-1Tb,1727,16.53,28547.31,2026-07-17,,OPEN
SO101398,2026-01-19,CUST_016,USA,V9-NAND-2Tb,2616,22.08,57761.28,2026-02-09,2026-01-21,SHIPPED
SO101399,2025-12-05,CUST_032,China,D1B-DDR5-24G,4568,8.03,36681.04,2025-12-26,2025-12-13,SHIPPED
SO101400,2026-08-02,CUST_029,Taiwan,V9-NAND-2Tb,3826,36.22,138577.72,2026-08-23,2026-08-06,SHIPPED
SO101401,2026-01-10,CUST_017,China,V9-NAND-2Tb,4869,5.55,27022.95,2026-01-31,2026-02-11,SHIPPED
SO101402,2025-11-12,CUST_034,USA,D1B-DDR5-24G,3216,15.15,48722.4,2025-12-03,2025-11-19,SHIPPED
SO101403,2026-05-08,CUST_033,Korea,D1Z-DDR5-16G,2474,41.68,103116.32,2026-05-29,2026-05-25,SHIPPED
SO101404,2026-06-05,CUST_035,Korea,D1Z-DDR5-16G,2640,10.71,28274.4,2026-06-26,2026-06-25,SHIPPED
SO101405,2026-07-13,CUST_012,Taiwan,D1Z-DDR5-16G,4380,2.32,10161.6,2026-08-03,2026-08-11,SHIPPED
SO101406,2025-11-26,CUST_017,Japan,V9-NAND-2Tb,3673,28.86,106002.78,2025-12-17,2025-12-19,SHIPPED
SO101407,2025-08-18,CUST_038,Korea,V9-NAND-2Tb,2577,35.52,91535.04,2025-09-08,,CANCELLED
SO101408,2026-05-17,CUST_014,Korea,V9-NAND-2Tb,3621,26.19,94833.99,2026-06-07,2026-06-01,SHIPPED
SO101409,2025-12-28,CUST_025,Japan,V9-NAND-2Tb,260,22.78,5922.8,2026-01-18,2026-01-08,SHIPPED
SO101410,2026-03-13,CUST_018,China,V8-NAND-1Tb,1601,11.37,18203.37,2026-04-03,2026-04-03,SHIPPED
SO101411,2025-11-18,CUST_031,USA,V8-NAND-1Tb,2073,13.78,28565.94,2025-12-09,2025-12-21,SHIPPED
SO101412,2025-09-16,CUST_038,China,D1Z-DDR5-16G,3521,19.59,68976.39,2025-10-07,2025-09-29,SHIPPED
SO101413,2026-06-26,CUST_002,Japan,LSI-ISOCELL-HP2,4236,23.37,98995.32,2026-07-17,2026-07-19,SHIPPED
SO101414,2026-02-27,CUST_005,China,V8-NAND-1Tb,1761,9.7,17081.7,2026-03-20,2026-03-27,SHIPPED
SO101415,2025-07-11,CUST_019,Japan,V8-NAND-1Tb,1780,34.78,61908.4,2025-08-01,2025-07-27,SHIPPED
SO101416,2025-07-08,CUST_032,China,D1B-DDR5-24G,2419,25.19,60934.61,2025-07-29,2025-07-29,SHIPPED
SO101417,2025-08-11,CUST_027,Taiwan,LSI-ISOCELL-HP2,3122,23.49,73335.78,2025-09-01,2025-09-12,SHIPPED
SO101418,2025-07-18,CUST_040,USA,V9-NAND-2Tb,874,22.74,19874.76,2025-08-08,,OPEN
SO101419,2026-07-17,CUST_020,Taiwan,V9-NAND-2Tb,1942,32.06,62260.52,2026-08-07,2026-08-11,SHIPPED
SO101420,2025-12-26,CUST_013,China,D1Z-DDR5-16G,1270,20.41,25920.7,2026-01-16,2026-01-08,SHIPPED
SO101421,2026-03-10,CUST_038,Japan,V9-NAND-2Tb,2449,11.88,29094.12,2026-03-31,2026-03-28,SHIPPED
SO101422,2026-04-13,CUST_029,Korea,D1B-DDR5-24G,4445,12.65,56229.25,2026-05-04,,OPEN
SO101423,2026-01-16,CUST_020,Taiwan,V9-NAND-2Tb,2879,22.72,65410.88,2026-02-06,2026-02-24,SHIPPED
SO101424,2026-04-08,CUST_018,Japan,D1B-DDR5-24G,1636,9.61,15721.96,2026-04-29,2026-04-20,SHIPPED
SO101425,2025-07-06,CUST_006,Korea,LSI-ISOCELL-HP2,5120,16.88,86425.6,2025-07-27,2025-07-15,SHIPPED
SO101426,2026-01-23,CUST_036,Taiwan,D1B-DDR5-24G,3291,41.49,136543.59,2026-02-13,2026-02-04,SHIPPED
SO101427,2025-08-19,CUST_022,Korea,LSI-ISOCELL-HP2,331,30.96,10247.76,2025-09-09,2025-09-07,SHIPPED
SO101428,2025-10-16,CUST_011,Japan,LSI-ISOCELL-HP2,740,22.21,16435.4,2025-11-06,2025-11-03,SHIPPED
SO101429,2026-01-11,CUST_014,USA,LSI-ISOCELL-HP2,2646,11.95,31619.7,2026-02-01,2026-02-05,SHIPPED
SO101430,2026-08-04,CUST_039,China,LSI-ISOCELL-HP2,3309,9.67,31998.03,2026-08-25,2026-08-24,SHIPPED
SO101431,2026-03-20,CUST_037,USA,V9-NAND-2Tb,2557,24.66,63055.62,2026-04-10,2026-04-08,SHIPPED
SO101432,2026-05-29,CUST_018,China,LSI-ISOCELL-HP2,1544,31.6,48790.4,2026-06-19,2026-06-26,SHIPPED
SO101433,2026-02-07,CUST_002,Europe,D1B-DDR5-24G,5142,41.94,215655.48,2026-02-28,2026-02-22,SHIPPED
SO101434,2025-12-04,CUST_019,Japan,D1Z-DDR5-16G,3091,5.44,16815.04,2025-12-25,2025-12-11,SHIPPED
SO101435,2026-02-17,CUST_035,Taiwan,V9-NAND-2Tb,1284,32.72,42012.48,2026-03-10,2026-03-03,SHIPPED
SO101436,2026-02-13,CUST_028,Europe,LSI-ISOCELL-HP2,2903,3.86,11205.58,2026-03-06,,CANCELLED
SO101437,2026-04-06,CUST_031,China,LSI-ISOCELL-HP2,1250,14.24,17800.0,2026-04-27,2026-04-13,SHIPPED
SO101438,2026-06-14,CUST_002,Japan,LSI-ISOCELL-HP2,2625,41.67,109383.75,2026-07-05,2026-07-07,SHIPPED
SO101439,2026-07-26,CUST_033,China,LSI-ISOCELL-HP2,1778,11.99,21318.22,2026-08-16,2026-08-12,SHIPPED
SO101440,2026-01-17,CUST_035,Europe,V8-NAND-1Tb,3397,37.19,126334.43,2026-02-07,2026-01-21,SHIPPED
SO101441,2026-07-10,CUST_023,Taiwan,D1B-DDR5-24G,779,32.85,25590.15,2026-07-31,2026-07-25,SHIPPED
SO101442,2026-01-08,CUST_008,Taiwan,LSI-ISOCELL-HP2,2234,8.08,18050.72,2026-01-29,2026-01-31,SHIPPED
SO101443,2026-02-23,CUST_005,Europe,D1B-DDR5-24G,2095,14.65,30691.75,2026-03-16,2026-03-13,SHIPPED
SO101444,2025-10-17,CUST_034,Taiwan,D1B-DDR5-24G,686,15.41,10571.26,2025-11-07,2025-11-01,SHIPPED
SO101445,2026-01-13,CUST_033,Taiwan,V8-NAND-1Tb,2477,18.56,45973.12,2026-02-03,2026-02-07,SHIPPED
SO101446,2025-12-27,CUST_017,Korea,V8-NAND-1Tb,4157,24.89,103467.73,2026-01-17,2026-01-07,SHIPPED
SO101447,2026-04-03,CUST_005,Europe,V9-NAND-2Tb,2651,5.5,14580.5,2026-04-24,2026-04-28,SHIPPED
SO101448,2026-01-01,CUST_001,Taiwan,D1Z-DDR5-16G,3265,21.25,69381.25,2026-01-22,,CANCELLED
SO101449,2026-06-12,CUST_001,China,D1B-DDR5-24G,1,32.34,32.34,2026-07-03,2026-07-08,SHIPPED
SO101450,2025-08-05,CUST_024,Korea,D1B-DDR5-24G,3690,40.23,148448.7,2025-08-26,2025-08-27,SHIPPED
SO101451,2026-07-21,CUST_018,Korea,D1Z-DDR5-16G,1599,27.04,43236.96,2026-08-11,2026-08-12,SHIPPED
SO101452,2026-05-02,CUST_026,Europe,V9-NAND-2Tb,2836,24.92,70673.12,2026-05-23,2026-05-20,SHIPPED
SO101453,2026-02-17,CUST_003,Taiwan,LSI-ISOCELL-HP2,1402,21.09,29568.18,2026-03-10,2026-02-20,SHIPPED
SO101454,2026-06-17,CUST_034,China,V8-NAND-1Tb,867,30.22,26200.74,2026-07-08,2026-07-16,SHIPPED
SO101455,2026-06-05,CUST_019,USA,LSI-ISOCELL-HP2,2219,12.97,28780.43,2026-06-26,2026-07-02,SHIPPED
SO101456,2025-11-02,CUST_009,Korea,D1B-DDR5-24G,2310,9.39,21690.9,2025-11-23,2025-11-26,SHIPPED
SO101457,2026-05-15,CUST_034,Korea,LSI-ISOCELL-HP2,3055,27.3,83401.5,2026-06-05,2026-05-31,SHIPPED
